Time,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
803.15000000008,0.0999567334252813,0.498954432678166,0.849820030147081,4.67978684117198,1.00159547508439,0.499215417164014,2.62815660114098,0.503830662682066,4.41328476910215,0.499999999999999
803.35000000008,0.0999444429770971,0.498890196676643,0.848920734000706,4.62848821600659,0.994656964007334,0.499208852412029,2.62029762894513,0.503805280002079,4.35672755224529,0.499999999999999
803.55000000008,0.0999333240355754,0.498832091782861,0.848005860920445,4.57768422937041,0.987840607101093,0.499202875297725,2.61239464583215,0.503780716606863,4.30048285563778,0.499999999999999
803.75000000008,0.0999232649351392,0.498779534800651,0.847077067000072,4.527378962422,0.98114146797576,0.499197435704609,2.60445688970014,0.503756936184102,4.24460114265063,0.499999999999999
803.95000000008,0.0999141646536311,0.498731995410891,0.846135881818164,4.47757535512547,0.974554937007202,0.499192485876906,2.59649245467482,0.503733901689231,4.18912576028488,0.499999999999999
804.15000000008,0.099905931798014,0.49868899503739,0.845183716287308,4.42827538197907,0.968076740511099,0.499187982923626,2.58850850793673,0.503711575938147,4.13409490480314,0.499999999999999
804.35000000008,0.0998984836865892,0.498650100367613,0.844221869549226,4.3794801965806,0.96170291105531,0.499183887303009,2.58051135830628,0.503689922000783,4.07954166959982,0.499999999999999
804.55000000008,0.0998917455186697,0.498614919526624,0.843251536058093,4.33119025319861,0.955429770800051,0.499180162921192,2.57250656286274,0.503668903545636,4.02549472988556,0.499999999999999
804.75000000008,0.0998856496235203,0.498583098035255,0.842273812379617,4.28340540837368,0.94925391058237,0.499176776778858,2.56449900987295,0.503648485102023,3.97197877993292,0.499999999999999
804.95000000008,0.0998801347805939,0.49855431526069,0.841289703769957,4.2361250053532,0.943172169934301,0.49917369873012,2.55649299421732,0.503628632262638,3.91901495480381,0.499999999999999
805.15000000008,0.0998751456047853,0.498528281139664,0.84030013049427,4.18934794526699,0.937181617777553,0.499170901256534,2.54849228470794,0.503609311835153,3.86662121055623,0.499999999999999
805.35000000008,0.0998706319902631,0.498504734068268,0.839305933885177,4.14307274731351,0.931279534804884,0.499168359326437,2.54050018714802,0.50359049195382,3.81481270059045,0.499999999999999
805.55000000008,0.09986654860718,0.498483434664932,0.838307882118283,4.09729759704809,0.925463397116582,0.49916605024516,2.53251960231822,0.503572142156825,3.76360212318461,0.499999999999999
805.75000000008,0.0998850148030176,0.498483423286288,0.837307261315253,4.05210417530576,0.919753798387434,0.499165004319952,2.52459188565872,0.503554296229519,3.71347756877418,0.499999999999999
805.950000000081,0.100013298562945,0.498722254744836,0.836319511606643,4.01040341251758,0.914689509377908,0.499177422148961,2.51715119382695,0.503538417635191,3.66923157538568,0.499999999999999
806.150000000081,0.100277897039333,0.499565437410347,0.835397813263425,3.98352264174329,0.912083494916592,0.499220353160254,2.51069713772449,0.503529461362207,3.63475219699833,0.499999999999999
806.350000000081,0.100665728580253,0.501222855103781,0.834612524926708,3.98428602791688,0.914051960162438,0.499301348859585,2.50571595506188,0.503533267531613,3.61348667797658,0.499999999999999
806.550000000081,0.101152855167655,0.503788189992721,0.834025123907445,4.02074665376083,0.922020331006667,0.499412085178543,2.5026596378304,0.503554005652931,3.60879695382252,0.499999999999999
806.750000000081,0.101689494206798,0.507269218511734,0.833684207146911,4.0967238104554,0.936711950814371,0.49953970051654,2.50186587620744,0.5035941396645,3.62270978425289,0.499999999999999
806.950000000081,0.102145657757237,0.511349916821098,0.83362321828232,4.21260791424124,0.958186421085733,0.49967343128419,2.50351048193559,0.50365474812572,3.65536592245889,0.499999999999999
807.150000000081,0.10245587580202,0.515392992363943,0.833853401804432,4.36460315226163,0.985708883189476,0.499805080724479,2.50760035067596,0.503735280237768,3.70541881180223,0.499999999999999
807.350000000081,0.102617381230876,0.518755021959041,0.834362921633531,4.54501395384137,1.01786799181127,0.499928626996363,2.51401360415961,0.503833442431495,3.77082260612715,0.499999999999999
807.550000000081,0.102654382583917,0.520970669267187,0.835116570870477,4.74255410715883,1.05269745176407,0.500038788389264,2.52252930324635,0.503945103478185,3.84928961016253,0.499999999999999
807.750000000081,0.102598882325978,0.521845533703595,0.836054212104776,4.94235229579496,1.0877395093301,0.50012990333127,2.53283367823106,0.504064107749173,3.93836772888357,0.499999999999999
807.950000000081,0.102481133975224,0.521477655748222,0.837092478995968,5.12672205227947,1.12020160019137,0.500195903465658,2.54451178234272,0.504182355233646,4.03522248383236,0.499999999999999
808.150000000081,0.10232584095389,0.520213771182349,0.838137409189192,5.27851279249794,1.14743228964345,0.500230154545178,2.55700397145991,0.504290858972538,4.13564251817692,0.499999999999999
808.350000000081,0.102151445832102,0.518509446830391,0.839108788088779,5.3866962250144,1.16769886939766,0.500229156109984,2.56961440410424,0.504382077115216,4.23365581044364,0.499999999999999
808.550000000081,0.101970796088949,0.516699158153018,0.839961054122896,5.44974293106968,1.18067785373871,0.500199884201873,2.58166277289194,0.504452098124901,4.32328830192426,0.499999999999999
808.750000000081,0.101792247633173,0.515016004353787,0.840691813534855,5.47648894076299,1.18749205244937,0.500154437508997,2.59243869558801,0.504501694177655,4.39787703613776,0.499999999999999
808.950000000081,0.10162090101081,0.513475608635402,0.841316797359296,5.47813804695012,1.18969476969842,0.500099379881839,2.60150843360832,0.504533866992754,4.45440132341209,0.499999999999999
809.150000000081,0.101459639499639,0.512047417593294,0.841844304402212,5.46195432995141,1.18842496637939,0.500040893275447,2.60876960567946,0.504551156971087,4.49412461700542,0.499999999999999
809.350000000081,0.101309862975452,0.510736989025013,0.842278820738018,5.43297270895004,1.18456675303253,0.499981271936751,2.61427885503017,0.504555884697265,4.5195284045128,0.499999999999999
809.550000000081,0.101171995749169,0.509553354976491,0.84262218713819,5.39481241465041,1.17879870015017,0.499921545399633,2.61806006050708,0.504550121011642,4.53209318968376,0.499999999999999
809.750000000081,0.101045854260889,0.508479064609404,0.842876645629104,5.35012541305871,1.17168468821579,0.499863645398855,2.62032185182307,0.504535839350553,4.53460086930999,0.499999999999999
809.950000000081,0.100930901161574,0.507506948292774,0.843044357721089,5.30084222746423,1.16364264703016,0.499808337053248,2.62121408371922,0.504514709090992,4.52857325733953,0.499999999999999
810.150000000081,0.100826417537617,0.506627251009565,0.843128250271559,5.24837349694308,1.15498979293787,0.499756207877954,2.62090857021077,0.504488163728695,4.5156016595419,0.499999999999999
810.350000000082,0.100731610577979,0.505831284677525,0.843131690169822,5.19377631400009,1.14596084328813,0.499707360139563,2.61955589001781,0.504457412476032,4.4969092181,0.499999999999999
810.550000000082,0.100645677724631,0.505111099943783,0.843058354059185,5.13784312816854,1.13672812884949,0.499661733988757,2.61728775912003,0.504423471508665,4.47344326345533,0.499999999999999
810.750000000082,0.100567842461175,0.504459520791445,0.842912124690239,5.08116120498734,1.12741709375782,0.499619269536213,2.61422114152484,0.504387191426515,4.4459774663375,0.499999999999999
810.950000000082,0.100497372899465,0.503870025380067,0.842697001737077,5.0241664628202,1.11811781816862,0.499579847191103,2.61045869600238,0.504349280571028,4.41513764103634,0.499999999999999
811.150000000082,0.100433589874728,0.503336736131277,0.842417031240097,4.96717982771121,1.10889390317749,0.499543328836562,2.60609071951142,0.504310325531051,4.38144184304518,0.499999999999999
811.350000000082,0.100375869154336,0.502854299645829,0.842076248812352,4.91043448028837,1.09978920969965,0.499509572593199,2.60119686642073,0.50427080892802,4.34532840793648,0.499999999999999
811.550000000082,0.100323640373972,0.502417876083135,0.841678633975647,4.85409854675464,1.0908329272735,0.499478423252289,2.59584710445521,0.504231124695068,4.30716912656205,0.499999999999999
811.750000000082,0.100298492613019,0.502035445790158,0.841228410630932,4.79829612063931,1.08205408656292,0.499450568062368,2.5901463181349,0.504191621537736,4.26782864276876,0.499999999999999
