103_12M	105_12M	10_12M	128_12M	12_12M	130_12M	133_12M	137_12M	150_12M	157_12M	172_12M	179_12M	180_12M	181_12M	184_12M	18_12M	195_12M	1_12M	201_12M	203_12M	224_12M	229_12M	238_12M	240_12M	241_12M	244_12M	256_12M	258_12M	263_12M	265_12M	268_12M	26_12M	272_12M	274_12M	275_12M	276_12M	281_12M	282_12M	332_12M	335_12M	338_12M	341_12M	343_12M	345_12M	350_12M	367_12M	377_12M	383_12M	385_12M	387_12M	38_12M	397_12M	39_12M	42_12M	45_12M	503_12M	504_12M	507_12M	511_12M	51_12M	521_12M	526_12M	527_12M	532_12M	536_12M	53_12M	544_12M	546_12M	549_12M	560_12M	565_12M	567_12M	570_12M	572_12M	577_12M	582_12M	585_12M	587_12M	589_12M	590_12M	591_12M	598_12M	599_12M	608_12M	615_12M	622_12M	624_12M	626_12M	633_12M	635_12M	637_12M	640_12M	70_12M	78_12M	7_12M	82_12M	87_12M	9_12M
MN00104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01578823424543e-05	0.00129845855951091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10745552255801e-05	0	4.99985864878114e-05	0	0	0	0	0	0	0	0.00343898189641739	3.15410808623995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140052070472654	0	0	0	0	3.82743785649808e-05	0	0
MN00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1984741380786e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000165920105367297	0	0	0	0	0	0	0	0	0	0	0	0	0.0181308163396467	0	0	0.000102930772770562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48427744217542e-05	0	0	0	9.42031789809937e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015496584987811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16235440653416e-05	0	0	0	2.59764134172904e-05	0	0	0	0	0.00355282927461376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96712622695043e-05	0	0	0	1.32432190674553e-05	0	0	0	0.000502609125382611	0	0	0	0	0	0	0	0.000115908188547325	0.0255944737248802	0	0	8.0690452490849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00107	0	0	0	0.0106920838404487	0	0	0	5.80251017022225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41210187024551e-05	0.000222979175224931	0	0	0	0.000121351441212824	0	0	0	0	2.94770572866909e-05	0	0	0	0	0	0.000171503996881823	0	0	0	0	0	0	0.000186493954611815	0	0	0	0	0	0.000225104404558037	0	1.05995273367971e-05	0	3.641394544716e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106624697378473	0	0	0.000466626173355543	0	0
MN00108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00693177346574218
MN00109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000654640786341994	0.0174504321443101	0	0	0	0	0	0	0	0	0	0	5.39947524453752e-05	0	0	0	0	0	0	0	0	0	4.2714932178542e-05	0	0.000107324951626627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00511331089596547	0.000539366296999252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000334665247153127	0	1.80720274126727e-05	0	0	0	0	0
MN00110	0	0	0	0	0	0	0	0.00233239068381637	0	0	0	0	0	0.000761551717991333	0	0.00788832242508677	0	0	0.00125231365393065	0	0	0	0	0	0	0.00428281057874957	0	7.83545308933794e-05	5.88780990605198e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124442923170881	0	0	0.00323360138152233	0	0	0	0	0	0.000156489174269212	0	0	0	0	0.00209034122226541	0	0	0	0.00192053517146095	0.0141124145155107	0.00362183587590079	0	0	0	0	0	0	0	0	0.000369385418934492	0	0	0	0	0.00025725083438305	0	0	0	0	0.00108513623442837	0	0	0.000963903686483074	0.00199205817825422	0.00192016175335285	0	0	0	0	0
MN00111	0.000580072553202593	0	2.72497379484587e-05	3.02111458664316e-05	0.00111697764169092	0.000635581278785927	0	0	0.00411947981573971	0.000613302547229251	0.000285357339949108	4.70311781111971e-05	7.57497568721566e-05	4.81887683281344e-05	0	0	0.000498764206071014	0.00181754278116538	0	5.789083465693e-05	0	0.000109365467463259	0	0.000137285854698369	7.98883282859966e-05	0.00033331275022049	0.0617816432939929	9.79121525774088e-05	4.53697505745633e-05	9.58740927334849e-05	2.00045253275013e-05	3.11444838931743e-05	0	0	0.000309361596858961	0.000128873113246277	0	0.000237118095303137	8.75126438351109e-05	0.0014853122156002	0	0	0	0	0	0.000157864884055712	0	0	0.000929392207434517	0	0	0	0	0.000175303432481823	0	0.000163376461410782	0.000450363267632662	0.00047409557302283	9.19326908535014e-05	5.6492908162066e-05	0	0.000492108037345542	0	0.000775142144202597	0	0.000219186048877562	4.23293311038009e-05	0	0	0.000596683580032322	0.000177805270031525	0	0.000526451546531616	0	4.56242110188262e-05	0.000128280375221117	0.000600415696780514	0	0	0.000826388676040089	0.00173648443764964	0	0	0.0019129357472742	0	0.000277827155752589	0	0	0.000111593624040276	0	0.000253632356097569	0	0	0.000247789659098366	7.87042797046177e-05	0	0.000311630656311183	0.0132538657476715
MN00112	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70927683053601e-05	0	0	0	0	0	0	0	0	0	0	0	2.35665762771899e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145098339768265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51282191685813e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00113	0	0	0.0174944071863686	0.00011406021137806	0	0	0	0	0	0	0.0175200174515001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.20476344740276e-05	0	0	0.000108110084594652	0	1.48286228335057e-05	0	0	0	0	0.000125147750738543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65546079735404e-05	0.000776151631653122	0	0.000329895564055204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67787370209649e-05	0	0.000360558708485516	0	0	0	0	0	0	0	0.00111721055960811	0	0	0	0	4.26999937782647e-05	0	0	6.47609220402129e-05	0	0	0	0	0
MN00114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130492018772295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0410689677607291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000540852294989774	0	0	0	0	0.00849800181238848	0	0	0	0.0263496536381794	0	0	0
MN00115	0	0.000155222798376909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9994553273385e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000989086760135896	0	0	0	0	0	0	0	0	0	4.90336610653545e-05	0	0	0	0	0	0	0	0	0	0	5.31751472092813e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00116	0	0	0	0	0	0	0	0.000137742520308075	0	0	0	0	5.30797038107498e-05	0	0.000129740083990745	0	0	0	0	0	0	4.83681714626625e-05	0	0	0	0	0	0	0.000388430101864557	0	0	0	0	5.16709311226403e-05	0	0	0	0	0	0	0.00011616590319757	0	0	0.00024607517738051	0	0	0	0	0	0	0	0	2.49181702893852e-05	0	0	0.0211754283405132	0	0	0	0	0	0	0	0	0	0	0	0	8.45185271507449e-05	0	0	0	0	0.000408284016879112	0.000170819084703604	0	0.000418453566807294	3.11959690518158e-05	0	0	0	0	5.42794513246287e-05	0	0.000380109535166317	0	0.00375374864913823	0.0293457818509027	0	0	0.0014214938793079	0	0	0	0	0	0.00148555557706921	0
MN00117	0.000142804944895291	0	5.03746986161594e-05	0.00442997955262718	0	0	1.63339187700704e-05	0	0	0	0	0.000151579044725964	0	0	0	4.14522838097654e-05	0	0	0	0	0	0	0	0	0	0.000187669977188778	0	7.64403098725826e-05	0.000916464567353212	0	0.00125659853334906	0	0	0	0	0	0	0	0	0.000423189882349389	0	9.68918181847399e-05	0	0.000144253048962581	3.41442025238964e-05	3.68284506146796e-05	0	0	4.71548027652567e-05	0	6.94268456173787e-05	0	0	0.00152247163367483	0	0	0	0	0	0	0	0	0.000130715372621305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.61034604087882e-06	3.43475496359435e-05	0	0	7.53493500711842e-05	0	6.48696569796431e-05	0	0	3.06124235263079e-05	0	0	0.000162623712295652	0	0.0288816200113221	0	0	0
MN00118	0.00222689778041036	0	0.000188230855235352	6.39546332619911e-05	0.000285250997089543	0.000388259776822471	0	0	0	0	0.000788752353054	0	0	0	0	0	5.44982644861406e-05	0	0	0	0	0.000124711425521459	3.63845010662555e-05	0	1.9749021790395e-05	0	0	2.09440484645132e-05	0	0.000196653002663966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90830652509754e-05	0	0	3.72726122427558e-05	0.000423792516035186	1.73247465553734e-05	0	0	0	0	5.73979286449522e-05	0	2.83160484115947e-05	0	0	1.10465915210231e-05	8.33063472055084e-05	0	0	0	0	0	0	0	0	0	0	2.19656286173046e-05	0	0	0.000346201520992732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00119	0	0.00110199174636698	0.000107807899602187	6.39511394105453e-05	0	0	0	8.20475774588689e-05	0	0	7.49687494771422e-05	0	0	0.00139773944092814	9.55005887812641e-05	0.000330201027864648	0	0	0	0	0	0.000848160652004838	0	0	0	0	0	0	3.76555806338316e-05	0	9.45877845255141e-05	0.000533877426026566	0	0	0	7.61195560709736e-05	0	0	0.00010079124489656	0	0	0	0	4.76664468273695e-05	2.61560139435175e-05	2.56299069737694e-05	0	0	0	0	0.000877825832291861	0	0	0	0	0	0	0	0	0.000198142871711953	0	0	0	0	0	0	8.61304134072395e-05	0.000650521010801224	4.65743137698691e-05	0.000306142275668871	5.84710070662503e-05	0	0	0	5.97011682020001e-05	0	8.63768232383152e-05	0.0196043073439783	0	0	0.000266853273254208	0	0	0	0.000153477700293447	5.39354250738256e-05	0	0.000257477000495012	0	0	0.000339305854780107	0.00164163581100738	0	0	0.000120895951009764	0	0	0
MN00120	0	0	7.0539187799991e-05	0.00010278265441419	0	0	0.000167005521234535	3.10867052413225e-05	0	0	0	0	0	0.000102728159377712	0.00118514362601421	0	0	0	0	0	0	0	0	9.48581008366724e-05	0	0.000889032278604574	0	0.000110335013752904	0.00107814431537212	0	2.25360230209336e-05	0	0	0	0	0.000468754413897946	0	0	0	0	0.000129438507511608	0	0	0.00154645748006448	1.67515952805383e-05	0	0	0	2.94144791744092e-05	0	6.5797262866907e-05	0	4.01930288557368e-05	0.00165427231758164	0	5.79920909325406e-05	0	0	0	0.0106371066127629	0	1.1787110510627e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.41417160992358e-05	5.32392902987216e-05	2.52718112695027e-05	0	5.74183714368778e-05	0	0	0	0	0	0.000248818408423146	0	0	4.44579637739474e-05	0	0.000147298405464858	0.000250550021305818	0.000318832752294736	0.000104456731770179	0	0	0	0	2.96343199687191e-05
MN00121	0	0	0	0	0	0	0.000777447564743876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000828352221732754	0	0	0	0	0	0.00113766825353044	0	0	5.38280709840746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791805259760094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0471156679490067	0	0	0	0.00605523414304291	0	0
MN00122	0	0	0	0	0	0.126787212804696	0	6.1755422207131e-05	8.2236406390439e-05	0	0	0	0.00057128867812982	0.000537116228313768	0	0	0.0127602962210032	0.0230850444913651	0	4.29688686427089e-05	0	0	0	0	0	2.26997413805285e-05	0.074571360758681	0	3.88884929230353e-05	0	0	0	0	0	0	0	0	0.000542808828455575	0	0	1.74895667101922e-05	0	0	0	2.62735650142413e-05	0	0	0	0	0	0	0	0	0	0	5.75530738740395e-05	0	0	0	0.000107540300832355	0	0	0	0.00768375875441797	0	0	0.000148841407294569	0.000113881293112578	0	4.02662134417557e-05	0	0	0	3.03870006223798e-05	0	0	0.000208943441100668	0	0	0.0302810623729933	0	0	0	0	0	0	0	0	0	0	1.8042282239279e-05	0	3.10063666521841e-05	0.000225381852842291	0	0	0	0
MN00123	0	0.000179233053151905	0	0.000451776728333703	0.00210114735473564	0	0.000104489277820251	0.00012834200162416	0.00561425735258717	0.000348208508873878	0	0.000801561814589703	0	0	0.000225835160645015	0	0	0	0	0	0	0	0	0	0.000395229737938075	0.000162140073893566	0	0	0.000287784478553595	0	0	0	0.0031945369532621	0.0177130620139611	0	0.000504310958945893	0	0	0	0	0	0	0	0	0.000304584532889989	0	0	0	0.00115310038275828	0	0	0	0	0	0	0	0	0	0.00480433513910562	0.000308826864633703	0.000323661302621758	0	0.373261886474043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021835480292879	0	0	0	0	0	0	0	0	0.000484177832358505	0	0.000287888962524012	0	0	0.000301117183389027	0	0	0	0	0
MN00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073895128863172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500032569531031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148400445604658	0	0	0	0	0	0	0
MN00125	0	0.000190597170553732	0.00027333734285027	0.000130938980496134	0	0.0256572554595501	5.12828785782049e-05	0	0	0	5.64721312519678e-05	0	0	0	0.000345673841601175	0	0	0	0	0	0	0	0.0079186422638768	0	0.000644972646425274	9.34342580268014e-05	0	0	0.000571453837645958	0	0	0.000849566007576069	0	8.02241393509391e-05	0	0.000294416577826888	0	0	0.000196343507756931	0	0.00017441641084971	0.000117597202984551	0	0.00048672530485098	2.40860492178355e-05	0	0	0	0	0.00306381292038866	0	0	0.000986189088510566	0	0	0.000847388777503532	0	0	0	0.000177792540478263	0.000180252693805463	0	0.00047147656163613	0	4.17078523253247e-05	0	0	0.000112192370459651	0.000352055721636466	0	0	0	0	0	0.000152921480718194	0	0.000376444546873124	0.000588935022935263	0.000274045709064635	0	0.0103280416040224	0.00428609546547241	0.000561162768378525	0	0.000290916719307678	0	0.015710439568529	0.000394210251922578	0.00019392445762165	8.93984643053185e-05	0.0001189160578988	0.00264805250976862	3.16635821448695e-05	0.000276470940675475	0.00140096425355342	0	7.59378383035407e-05	0
MN00126	0	0	0	0	0	0.000126295237921508	0	0.000178532032840622	0	0	0	0	5.68913753718297e-05	0	0	0	0.000953200619665658	0.000260356265298064	0	0.000281982525793677	0	0	0	0	0	0	0.000184121356171855	0.000128905891187681	0	5.0371782575254e-05	0	0	0	8.73524626097477e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.98662409282163e-05	0	0	0	3.5757423065874e-05	0	0	0	4.16884105062919e-05	0	0	4.44027269779716e-05	2.69816604923588e-05	0	0.000701083657826497	0	0	3.15161033815239e-05	0	0.00608033697248341	2.16345952383426e-05	0	0	0	2.14070497547125e-05	6.52876739510918e-05	0	0	0.00111057975381997	0	0	3.84155840328541e-05	0	0	0	0	5.85049772035382e-05	0.000251645351193059	0	0	0	0	9.89645856540267e-05	0	0	0	0	0	0	0	0	0.00297029826436628
MN00127	2.21370250734279e-05	0	0	0.000913642003022201	0	0	0.000866729647287779	1.34158207081613e-05	0	0	0.00217259551523483	2.37144989110465e-05	5.96211067369454e-05	0	0.000771833950720719	0	0	0	0	0	0	0	0	0	0	4.31598427939968e-05	0	0	0.00562510188637568	0	0	0.000479228106884721	0	0	0	5.97378570976175e-05	0.000153499476412495	0	0	0	4.92182973545372e-05	0	0	0.00143233920382585	0	0.00357098825103697	0.000981356452368629	0.057028488436732	0	0	0	0	0	0	0	0.000662613938089651	0	0.000153224150770897	0	0.000305032714191777	0	0	0	0	1.23413592870515e-05	0	0.000152009081037485	0.000521393106953055	0	0.00016236226650753	0	0	6.09249611151004e-05	0	0.00287047857963519	0	0	1.92208639829343e-05	0	0	0	0	0.00173334244828839	0	0.00698425875940903	0	0	0	0	0.0021488243860387	0	0.000518437642795046	5.49026719134071e-05	0.0131523524773112	0	0.000124488749187191	8.5256102283197e-05	0
MN00128	0.000397046958356857	6.40047449865347e-05	0	3.04940529941281e-05	0	4.00213885274598e-05	0	0.000362236988013952	0	0	0	0.000363898866091489	0	0.000402167510034961	0.000166964938886404	1.88666128169294e-05	3.83751153130787e-05	0.000284848165680359	0	0.000176932400153151	0	0	0	0	0.000112329354050834	0.000262521890526112	0	0.000113710150184788	0.000142234400674058	0	0.00029447022361539	0	0	0	0.00102791165653153	0.000609287923659306	0.000217336406399768	0	0.000102982911305542	0	1.80009524744987e-05	0	0	0	0	0	0	0	0.00871305209391381	0	0	8.13225023166658e-05	4.09904877520657e-05	2.00471832326952e-05	0	2.66470070825491e-05	0	0	0	0	0	0	0	0	0.000249494967524931	0	0	0.000349941286406551	0	0.00138681441159773	0	0	5.46760352531939e-05	0	0	1.76360083586312e-05	0	0	1.77343346091515e-05	0.000772648372172028	2.67479572201462e-05	0	2.48158629428452e-05	0	0.000182088795537558	0.0012080832842156	2.71472671655084e-05	2.35155303652754e-05	0	2.81731512159258e-05	0.00140834295706957	4.44292451752183e-05	9.24223353872848e-05	0	0	0	0	0
MN00129	0.000386623691305615	0	0.000183410010432688	5.38356000870874e-05	0	0.00316689343295339	0.000316236254372896	0.000200205561769794	0.000403093396113308	0	0.000195149401283957	0.000120625082053287	3.46175008540681e-05	0.000222865049238277	2.27895130627332e-05	4.74560606472134e-05	0.000500269375616271	0.000141760691426683	0	0.000520100628115828	3.48083928220544e-05	9.43353966116478e-05	0.000438237366028164	0	7.64504364127644e-05	1.74893594572479e-05	6.15815212267405e-05	0.000142803303373171	0.000467298626295627	0	0.000243371095805633	0.000149493862792486	0	2.58216139889309e-05	0.0025237803126793	0.000332313234486833	0	0.000604902957107656	0.000195349806882036	0.000564290862034169	0	0.000402387683242877	2.20059276018921e-05	0.000184959780225022	0	0.0243483772640336	0.000101029969683058	2.5935650427929e-05	0.000256003514348182	0.000524104879272691	0.00028132914029235	0.000247786079931333	0.00116623456947791	0.00053213937491648	5.47124909536087e-05	1.90112500376948e-05	0	5.76784079781321e-05	0	0.00110898757209236	3.37404951560676e-05	0	1.24912256866914e-05	0.000762656655977118	0	0	0.00017652634850294	0.000278790984319944	6.94910499400318e-05	0.00078126731417183	0	0	0.00054371417828086	0	0	0	0.000172818339679052	0.000684479413216795	0	0.00028308506745364	0.00110426161143121	0.00364492501199394	0	0.000944529716603641	0.000292822220913956	0	0.000129665396728707	1.96196515941949e-05	0	6.08146870855304e-05	0.000104080257283751	6.8841259045695e-05	0.000392303603348799	0.00010941948465248	0.00199358975190226	0.000830274951623569	0.0015193852954774	0
MN00130	0	0	5.47830984322383e-05	2.40930187525112e-05	0	0	0	0	0	0	0	0	0	0	0.000106001180828389	0	0.000356339001512993	0	0	0	0	0	0	0	0	0	0	0.000145236179948607	0.000168398475342009	0	7.42109030407601e-05	2.80009396095086e-05	0	0	0	0	0	0	0	0	0.00015333766258661	0	0	0	0	0	0	0	4.26726236975947e-05	0	0	0	3.66441875981388e-05	0	0	9.56116729909647e-05	4.98400908595477e-05	0	0	0	0	0	0	0	5.54062198864078e-05	0	0	0	0	0	0.000416351606874089	0	0	0	0.00110276377106813	0	0.000196109737912742	0	0.000160973299432269	0	0	0	0.000142079266551669	0	0.000102340821801456	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00131	0	0	0	0	0	0	0	0	0	0	0	3.37520328924607e-05	0	0	1.46921268821594e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47343661932647e-05	3.57986382585321e-05	0	0	6.39285211021672e-05	0	0	0	0	0	0	0.000146311332810533	2.15374520002325e-05	0	0	2.37602937871564e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000617193976599967	0	0	0	0	0	0	0	0	0.000265973055509466	0	0	8.49992417838292e-05	3.78485080276439e-05	0	3.89519529910345e-05	0	0	5.49540895983757e-05	0	0	0	0	0	4.76661585682611e-05	0	0	0	0
MN00132	0	0	0	0	0	1.85351891460724e-05	0	0	0	0	0	0	0	0.0012162561759852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24344748832108e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97488236511418e-05	0	0	0	0	0	0	1.86729603272862e-05	0	0	0	0	0	0	0	3.16559901039283e-05	0	0	0	0	0	0	0	0	0.0220594820222933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00133	0	0	0	0.000115608087969009	0	0	0	9.22703146235589e-05	0.000807026634476938	8.17554109764687e-05	9.12778892218935e-05	5.40935908613139e-05	0	0	0.000360878843394406	0	0.000344896603291472	6.97443880736386e-05	0	0	0	8.71584170415153e-05	0	0.000304873962653653	0	0	0	5.63509098758087e-05	0.000170351487596267	0	0	3.93780645519433e-05	3.18477391952281e-05	6.66083249159068e-05	0	0	0.00369443607871319	0	0.000114967689812513	0	0	0	0	0.000169027370843913	5.6461649341842e-05	0.000530812636835869	0.000108370137318854	0	0.000117050239920324	6.40057249490668e-05	6.24071640843089e-05	0	0	2.13956194863765e-05	0.0023944714169369	0.000140992804480233	0.000109718200776747	0	0	0	0	0	0	0.00212446874955483	0	2.71537845070024e-05	0.000148302105353991	0.0016646812861187	0	0	0	0	4.19745371055636e-05	0	0	0	5.90346535846479e-05	0	0	6.20050331563372e-05	0.0146885780875611	0	0	0.000736918303794737	0.0012414245493427	4.16982422965782e-05	0	0.000318506874718249	0	0	2.20893824387409e-05	0	0	0	0.000159419811682849	0	0.000463149142062694	0
MN00134	0.000106128820826081	0	6.54900275831448e-05	0.0162574723269888	0	0	0	0	0.000240862862179111	0	0	0.000121242684512652	0	0	0.000282540071485506	0	0	0	0.00453282412556255	0	0	0	0	0.000267035069262418	0	0	0	0.0133389326938115	0.00164291325374879	0	0.00658473035894449	0	0	0	0	0	0	0	0	0	0.000329644734260036	0	0	6.97956952270361e-05	0.00114239533250307	0	0	0	8.6132088669598e-05	0	0	0	0	0	0	0.00851906556567509	0.00782477283747338	0	0	0.000152543358760156	0	0	0	0	0	0	0	0	0	0	0.00763837727612425	0	0	0	0	0.0001426012104286	0.000262374777892089	0	0.000102719625626755	0	0	0.00701826749623885	9.50422770430144e-05	0	0.000171788184726555	0	0.000123597550638708	0.000941960479220187	9.22609833938299e-05	0	0	0	0	0	0.00612944768936774	0	0	0
MN00135	8.01287564412797e-05	0	0	0	0	0.00863821092214937	0.000663329687823652	5.41825288998163e-05	0.000121036438786023	0	0	0	0	5.06096376663848e-05	0.000322016304731217	0	0	0	0.000164637364339716	0	0	0	0	0	0	0	0	0	0.00675247298440888	0	0	0	0	0	0	1.96214422895995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48428075641489e-05	0	0	0.000250869640323437	0	0	0	0	0	0	0	0	0	1.77513633401802e-05	0	0	0	0	0	0	0	0	0	0	0.000251628346776507	5.18481158166202e-05	0	0	0	0	0	0	0	7.1680218485575e-05	0	1.65719439313881e-05	0	0	0	0	0	0	0	1.95508518948688e-05	0	0	0
MN00136	0	0	0	0	0	0	0	1.7886714308543e-05	0	0	0	0	0	3.00544613791024e-05	0	0	0	0	0	0	0	0	0	0	0	9.31830732323003e-05	0	0	0	0	0.000217721671493162	0	0	0	0	0.000129596207212844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129551927311723	0	0	0	2.06511722228116e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5646554095202e-05	0	0.000987365769498183	0	0	0	5.2462246813515e-05	0	0	0	0	0	0	0	0	0
MN00137	0.000641590175871087	0.000106434860192533	0.000106546686692724	4.54731023230068e-05	0.000290771377442503	0.000125238739879888	9.09144698683972e-05	0.000175389804215345	0.000226445948882292	0	0.000271671332246477	0.000133667890594385	0.000205787976925728	9.46307479482649e-05	0.000154262683152085	4.70435543719899e-05	0.000181340564978523	0.000269007250571046	0	0.000116780731169567	0.000148731138623328	0.000363106910517983	0.000359269707471636	8.78968026028521e-05	6.72019482914256e-05	0.000645794455863384	0.00107896354326128	0.000110476780641576	0.000118114238328999	0	5.95127124709891e-05	0.000125612338544096	4.4957905341057e-05	5.09503825007638e-05	0.000161938175317246	6.05826141939803e-05	0.000669427231745455	0.00131018245432103	0.000129913626862298	0	0.000212355630682915	5.11661498666563e-05	0.000426101350605901	2.84712023517857e-05	6.17756899241182e-05	0.000234822924859158	7.63858074960898e-05	0.000230173807717334	0.000123238332706293	3.83515480021824e-05	0.000114526896170905	6.58311142670515e-05	0.000296205749824053	0.000205059987094789	0.000771645429751538	5.15833105200074e-05	5.31952645438132e-05	0.00045563497947266	0.000246483650878045	0.000200941517361619	0.000355676406240322	0.000603150235296996	1.85809096294885e-05	0	8.68720334528925e-05	0.000713653490796047	9.50807262867572e-05	0.000294038083578091	6.17330268045723e-05	0.000211732629294494	0.000102156718089463	0	0.000241873537228097	2.51069713581769e-05	1.85263882237125e-05	6.18588895161782e-05	0.000116250363111436	0.000114952724999094	8.38254022164526e-05	9.22147123193839e-05	0.00096498158144012	7.4480129761721e-05	6.98266929427554e-05	4.88500262094168e-05	0.000109788123063535	0	0.000169347531408867	5.21278931905296e-05	0	3.12810858984e-05	0.000475442185497265	9.92443898392627e-05	0.000148720419240819	0.000494185380845395	0.000250025360660118	0.000157007654741074	0.000572555192273414	0.000580079290266476
MN00138	0	0	0	0	0	0	0	0	0	0	0	2.55598091654131e-05	0	0.00245185757788817	3.6920643908291e-05	0.000722206373938404	0.00485219710134277	0	0	0	0	0	0	0	0.00420089460638749	0.000400029994678429	0	0	0.000384485670564912	0	0	0	0	0	0	0.000147712306352548	0	0	0	0	0	0	0	0	0	0	0	0	0.00153746149822277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000592499560630656	0.0157902558106744	0	0	0.00400779426718957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59034189856845e-05	0	0	0.000969457445129173	0	0	0	0	0	0	0
